"Pakhuis Koning Willem I","1"
"Huis Bartolotti|Westerkerk","1"
"het Arsenaal|Rijksacademie van beeldende kunsten|Stadsturfpakhuizen","1"
"|Zuidergasfabriek","1"
"claes claesz. hofje|Claes Claesz. hofje","1"
"Nieuwe Kerk|Beurs van Berlage|Scheepvaarthuis|Oude Kerk|Lloyd Hotel|Bijenkorf","1"
"Hogesluis|","1"
"Wilhelmina Gasthuis|Vondelkerk","1"
"Brug 93|Brug 122","1"
"Brug 125|Hilletjesbrug","1"
"Munttoren|Halvemaansbrug","1"
"Brug 26","1"
"|Westergasfabriek","1"
"Nieuwe Kerk|Paleis op de Dam|Monument Eendracht","1"
"Portugees-Israëlitische Synagoge|Dokwerker","1"
"Westerkerk|Ronde Lutherse Kerk|Posthoornkerk|Westergasfabriek","1"
"Brug 199|Overtoomsesluis","1"
"R.K. kerk de Liefde|De Heilige Nicolaas en Barbara-kerk","1"
"Beurs van Berlage|Centraal Station","1"
"Brug 17","1"
"Ezelsbrug|Brug 1904","1"
"R.K. Kerk Sint Franciscus van Assisi||Boomkerk","1"
"Nieuwe Kerk|Westerkerk|Paleis op de Dam","1"
"Brug 303, Nieuwe Brug|Brug 326","1"
"Meerbrug|Sint Augustinuskerk","1"
"Lau Mazirelbrug |Brug 259","1"
"|Sint Augustinuskerk","1"
" Clara Fey-school","1"
"Pakhuis Afrika|Koelhuis De Zwijger","1"
"Academie voor Bouwkunst|Stadsturfpakhuizen|Arsenaal","1"
"Oude Kerk|Havengebouw","1"
"Waag (Nieuwmarkt)|Brug 224|Bushuissluis","1"
"De Nagtegaal|De Walvis|St Jago|De Hollandsche Tuijn|De Hoop|De Oranje Boom|Het Eiland ter Schelling|Het Fortuijn|De Haan|De Zwaan|Galgenbrug|Bickersbrug","1"
"Hotel Belga","1"
"Muiderpoort|Koninklijk Instituut voor de Tropen","1"
"Havengebouw|Centraal Station|Sint Nicolaaskerk|Posthoornkerk","1"
"|Beurs van Berlage|Paleis op de Dam","1"
"Hugo de Vries Laboratorium|Hortus Botanicus","1"
"Bioscoop The Movies","1"
"Huize de Windroos","1"
"Willemspoort|Haarlemmerpoort","1"
"Ronde Lutherse Kerk|Posthoornkerk|Beurs van Berlage|Westerkerk|Postkantoor|Nieuwe Brug","1"
"Corantijnschool","1"
"Brug 25","1"
"de Wittenberg","1"
"IJkkantoor","1"
"|Brug 196","1"
"Montelbaanstoren|Brug 287|Sint Antoniesluis","1"
"Engelse Episcopale Kerk|Ronde Lutherse Kerk","1"
"Wolkenkrabber|Twaalf Verdiepingenhuis","1"
"Sint Nicolaaskerk|Oude Kerk","1"
"Brug 24","1"
"Café 'De Gaeper'","1"
"Hogesluis|Magere brug|Stadhuis-Muziektheater|Amstelsluisen|Zuiderkerk","1"
"Hilletjesbrug","1"
"Boomkerk (R.K. kerk)","1"
"Falckshuis","1"
"Rijnbar","1"
"World Trade Center Amsterdam","1"
"Muziektheater|Hoge Sluis","1"
"Sint Barbaraschool|Sint Laurentiusschool","1"
"Oetewalerbrug","1"
"Pontanusschool","1"
"Tweede Openbare Handelsschool","1"
"Nieuwezijds Kapel|Kapel ter Heilige Stede|Werf Monumentenzorg","1"
"Cinema Centraal|Cinema Parisien","1"
"Goslarhuisje","1"
"Brug 272","1"
"bioscoop cineac damrak","1"
"Pakhuizen D'Oude Werf","1"
"Hamer- en Bouwerhofje","1"
"Schottenburgh|Armeens Apostolische Kerk","1"
"Brug 420|Hildo Kropbrug|Brug 419","1"
"Hans Brinker hotel","1"
"Emmakerk","1"
"pakhuis Azië|pakhuis Afrika","1"
"Begijnhofkapel|Het Houten Huys","1"
"Gereformeerde Noachkerk","1"
"Sociale Verzekeringsbank     x","1"
"het witte huis","1"
"Hervormde Kerk","1"
"Suikerwerkfabriek Petrovitch","1"
"Amstelstation|Leeuwenburg","1"
"Gebouw Ceres","1"
"RK kerk HH Nicolaas en Barbara|RK kerk De Liefde","1"
"Amstel Badhuis","1"
"Papiermolensluis","1"
"Amstel Hotel|Hogesluis","1"
"Gebouw Atlanta|","1"
"R.K. kerk de Liefde|R.K. Mariaschool","1"
"|Klene's suikerwarenfabriek","1"
"Hogesluis|Brug 246|Stadhuis-Muziektheater|Theater Carré","1"
"De Zonnewijser","1"
"Moederhuis","1"
"Brug 67|Mallegatsluis|Schermschoolsluis","1"
"Galerie d'Eendt|Gerzon gebouw|Bakkerij D.C. Stähle","1"
"Etagehuis De Steenhoek","1"
"De Kus","1"
"Rotterdamse Bank|Optiebeurs","1"
"Pakhuis Nijptang|Pakhuis Spitsbergen","1"
"Pakhuis D'Eendragt","1"
"Dorpskerk","1"
"Brug 420","1"
"Verzorgingstehuis de Rietvinck|Bullebak|","1"
"Pakhuis Grote Swaan","1"
"Pakhuis Maria","1"
"Pakhuis Kleine Swaan","1"
"Brug 1|Muntsluis","1"
"Brug 358|Machineslootbrug","1"
"hooiberg en schuur","1"
"De Uitkijk","1"
"Openbare Bibliotheek","1"
"Zonne-Wijzer","1"
"Brug 183","1"
"Het Nieuwe Huis","1"
"Centraal Station|Sint Olofskapel|Sint Nicolaaskerk","1"
"Munttoren|Brug 1|Muntsluis","1"
"World Trade Center Amsterdam|Blauwe Engel|","1"
"Gebouw 'Candida'","1"
"Gebouw Atlanta","1"
"Oude Kerk|Sint Nicolaaskerk|Kolksluis","1"
"Physiologisch laboratorium","1"
"R.K. kerk Sint Agnes","1"
"café de Jaren","1"
"Zevenlanden huizen Spanje,Frankrijk en Duitsland","1"
"|katholieke mavo noord","1"
"Akerstein","1"
"Amstelkerk|Amstelhof","1"
"entrepotpakhuizen","1"
"Beurs van Berlage|De Bijenkorf|Beurs van Zocher","1"
"Sloterhof","1"
"Huize Koningsvijver","1"
"Paardentramremise","1"
"R.K. Kerk St. Franciscus van Assisi|Boomkerk","1"
"Vrije Katholieke kerk","1"
"Koffiehuis van de Volksbond","1"
"banpaal","1"
"Beurs van Berlage|Dominicuskerk|De Utrecht|","1"
"Rijkskweekschool voor Vroedvrouwen","1"
"Hoofdkantoor GVB","1"
"Apollohal|Olympisch Stadion","1"
"Eglise Wallone","1"
"Brug 28","1"
"Villa Betty","1"
"Obrechtkerk|Obrechthuys ","1"
"lekkeresluis (Brug 59)","1"
"Klene's Suikerwerkenfabriek","1"
"Zoutkeetsbrug|Brug 318","1"
"Schreierstoren|'s Lands Zeemagazijn","1"
"Brug 313|Eenhoornsluis","1"
"Boezemgemaal Katwijk|Koning Willem-Alexandergemaal","1"
"Uilenburger Synagoge|Werf Monumentenzorg","1"
"Prinses Wilhelmina Bewaarschool||Koning Willemshuis","1"
"Apostolische kerk","1"
"Sloterdijkerbrug|Brug 321","1"
"Machineslootbrug","1"
"Kunstnijverheidsschool","1"
"Brug 277|Pelikaanbrug","1"
"Frans Hendriksz. Oetgensburg","1"
"Scharrebiersluis|Brug 278","1"
"kledingmagazijn Gerzon","1"
"Centraal Station||Havengebouw|Noord-Zuid Hollandsch Koffiehuis","1"
"Trippenhuis|Felix Meritis|Agnietenkapel","1"
"'t Oude Kalfje","1"
"R.K. Vincentiusschool |Huis Joan Poppen","1"
"Zuiderkerk|Centraal Station|Oude Kerk","1"
"De Sonnenberg","1"
"gevelsteen de ram","1"
"Paardentramremise Schinkelhaven","1"
"Westerkerk|Tichelkerk","1"
"Brug 54","1"
"Brug 60|Prinsensluis","1"
"Petrus en Pauluskerk |Café Loetje","1"
"Het Keyzerrijk","1"
"Bijlmobiel","1"
"de kromhoutpanden","1"
"Westergasfabriek|Brug 193","1"
"Brug 5","1"
"Academie voor Bouwkunst|Stadsturfhuizen|Arsenaal","1"
"Huize Horizont","1"
"Villa Oud Leyerhoven II","1"
"|Allard Pierson Museum","1"
"Huize Vredenburgh","1"
"Scheepvaarthuis|Brug 300|Kraansluis","1"
"Anne Frankschool|Zesde Montessorischool","1"
"Houten Huis|Begijnhofkapel|Engelse Kerk","1"
"Sint Nicolaaskerk|Centraal Station","1"
"Brug 105|Makelaarsbruggetje","1"
"De Papegaai (R.K. kerk)","1"
"mr. Harm Smeengeschool|De Droogbak","1"
"Huis Goudstikker","1"
"|Rijkskledingmagazijn","1"
"pakhuis Afrika","1"
"kantoor W.S.B.Z.","1"
"De 1100 Roe (molen)|","1"
"Raad van Arbeid|kantoor van de HIJSM","1"
"Brug 404|Okura Hotel|","1"
"De Spaanse Gevel|","1"
"Klene's suikerwarenfabriek|Brug 100","1"
"R.C. Maagdenhuis","1"
"Gebouw ""De Koophandel""","1"
"Hendrick Jacobsz. Staetsbrug|Brug 35","1"
"Westerkerk|Brug 125|Hilletjesbrug","1"
"L.H. Sarlouisbrug (240)","1"
"het Arsenaal|Stadsturfhuizen","1"
"Lido|Huis van Bewaring","1"
"Israëlitische Vleeshal","1"
"Bijbels Museum|Cromhouthuis","1"
"Hofje De Star|Van Brienenhofje","1"
"Brug 225","1"
"Sint Antoniaschool","1"
"IVKO school|Plantage Bewaarschool","1"
"Brug 281|Peperbrug","1"
"Amsterdamse Fietsenstalling ","1"
"kantoor H.IJ.S.M.","1"
"Rijpenhofje|Huizen de Lelie","1"
"Varkenssluis","1"
"Luthers Diaconiehuis","1"
"Cavaleriekazerne","1"
"Arsenaal|Stadsturfpakhuizen","1"
"Koopmansbeurs|Beurs van Berlage","1"
"Brug 86","1"
"Brug 29","1"
"Westerkerk|Paleis op de Dam|Ronde Lutherse Kerk","1"
"Brinkhuis|","1"
"Oude Kerk|Beurs van Berlage|Westerkerk","1"
"Gebouw","1"
